@relation train_vectors-weka.filters.unsupervised.attribute.Remove-R130

@attribute v0 numeric
@attribute v1 numeric
@attribute v2 numeric
@attribute v3 numeric
@attribute v4 numeric
@attribute v5 numeric
@attribute v6 numeric
@attribute v7 numeric
@attribute v8 numeric
@attribute v9 numeric
@attribute v10 numeric
@attribute v11 numeric
@attribute v12 numeric
@attribute v13 numeric
@attribute v14 numeric
@attribute v15 numeric
@attribute v16 numeric
@attribute v17 numeric
@attribute v18 numeric
@attribute v19 numeric
@attribute v20 numeric
@attribute v21 numeric
@attribute v22 numeric
@attribute v23 numeric
@attribute v24 numeric
@attribute v25 numeric
@attribute v26 numeric
@attribute v27 numeric
@attribute v28 numeric
@attribute v29 numeric
@attribute v30 numeric
@attribute v31 numeric
@attribute v32 numeric
@attribute v33 numeric
@attribute v34 numeric
@attribute v35 numeric
@attribute v36 numeric
@attribute v37 numeric
@attribute v38 numeric
@attribute v39 numeric
@attribute v40 numeric
@attribute v41 numeric
@attribute v42 numeric
@attribute v43 numeric
@attribute v44 numeric
@attribute v45 numeric
@attribute v46 numeric
@attribute v47 numeric
@attribute v48 numeric
@attribute v49 numeric
@attribute v50 numeric
@attribute v51 numeric
@attribute v52 numeric
@attribute v53 numeric
@attribute v54 numeric
@attribute v55 numeric
@attribute v56 numeric
@attribute v57 numeric
@attribute v58 numeric
@attribute v59 numeric
@attribute v60 numeric
@attribute v61 numeric
@attribute v62 numeric
@attribute v63 numeric
@attribute v64 numeric
@attribute v65 numeric
@attribute v66 numeric
@attribute v67 numeric
@attribute v68 numeric
@attribute v69 numeric
@attribute v70 numeric
@attribute v71 numeric
@attribute v72 numeric
@attribute v73 numeric
@attribute v74 numeric
@attribute v75 numeric
@attribute v76 numeric
@attribute v77 numeric
@attribute v78 numeric
@attribute v79 numeric
@attribute v80 numeric
@attribute v81 numeric
@attribute v82 numeric
@attribute v83 numeric
@attribute v84 numeric
@attribute v85 numeric
@attribute v86 numeric
@attribute v87 numeric
@attribute v88 numeric
@attribute v89 numeric
@attribute v90 numeric
@attribute v91 numeric
@attribute v92 numeric
@attribute v93 numeric
@attribute v94 numeric
@attribute v95 numeric
@attribute v96 numeric
@attribute v97 numeric
@attribute v98 numeric
@attribute v99 numeric
@attribute v100 numeric
@attribute v101 numeric
@attribute v102 numeric
@attribute v103 numeric
@attribute v104 numeric
@attribute v105 numeric
@attribute v106 numeric
@attribute v107 numeric
@attribute v108 numeric
@attribute v109 numeric
@attribute v110 numeric
@attribute v111 numeric
@attribute v112 numeric
@attribute v113 numeric
@attribute v114 numeric
@attribute v115 numeric
@attribute v116 numeric
@attribute v117 numeric
@attribute v118 numeric
@attribute v119 numeric
@attribute v120 numeric
@attribute v121 numeric
@attribute v122 numeric
@attribute v123 numeric
@attribute v124 numeric
@attribute v125 numeric
@attribute v126 numeric
@attribute v127 numeric
@attribute label {True,False}

@data
48.607189,-166.867028,-45.13797,-86.515886,-33.520876,70.407267,-12.820622,-54.73063,287.122123,-153.895256,106.9174,18.669722,-99.673489,57.818448,33.559222,-109.491388,236.378864,56.736987,139.632459,-91.900052,120.058363,48.159151,-62.11565,254.238041,191.796043,202.650563,-86.051214,-5.025073,68.823221,6.282092,-51.069804,70.081465,-258.848218,101.820234,83.100944,-163.278428,37.383342,-158.184552,85.497912,-72.521554,171.356199,-135.435609,133.284071,62.761106,-105.857112,157.454026,260.227593,-28.696834,4.022002,-33.199,27.253591,-57.013701,-17.944278,-194.310232,-286.503501,-52.017824,-71.691579,-110.379772,-92.78489,36.151602,-112.192243,-27.73415,83.466127,19.673034,208.095517,24.593182,-221.609268,1.77456,14.984917,-17.06537,-80.901979,-29.660181,-128.680954,-75.28637,-101.347734,-150.896115,191.220046,-48.485729,339.511832,98.679162,47.240981,-216.413272,11.654996,-6.857672,0.351701,-184.199937,-222.019908,37.610738,-69.038709,40.256696,-165.52947,-173.889105,-39.315246,112.06984,86.826769,91.514284,-99.245704,-103.626197,152.844873,-21.378188,-116.774676,-174.582567,-22.828252,139.292088,-177.436666,126.197401,-150.188415,14.865284,-63.419263,277.085669,44.597721,-172.495173,48.229451,319.909876,28.074171,102.298797,4.841662,111.921849,-5.328447,91.234152,170.365017,-39.71042,-29.570702,-226.549638,4.700183,-208.0735,-109.516675,-107.92334,True
189.301538,-689.761491,-180.688302,-351.7157,-142.503568,294.97496,-47.698684,-231.530989,1175.380594,-627.583633,434.354223,69.942409,-404.085661,233.840881,144.907944,-444.401694,960.552864,230.362278,567.469107,-375.431755,496.508811,194.948012,-253.805145,1038.565715,786.530774,829.029394,-352.533331,-24.997249,287.847835,14.344709,-208.663891,292.745079,-1059.265216,409.260328,341.68402,-661.556335,150.953701,-649.311007,339.775333,-293.99288,713.88587,-560.104059,534.884811,268.051208,-433.340272,634.680062,1062.682864,-122.916109,17.020414,-130.189659,111.567027,-234.44047,-70.175991,-786.004184,-1169.716597,-214.46448,-291.76757,-454.666898,-379.418553,140.811822,-452.376545,-106.907603,331.865326,69.8701,841.918728,95.166057,-905.564038,-1.543096,55.516431,-66.927641,-331.635237,-111.210085,-516.987445,-299.657806,-423.219754,-618.418273,783.377036,-203.629239,1376.666066,407.798204,192.810086,-882.166788,41.700688,-25.648509,10.449468,-745.725067,-902.166043,158.550994,-282.714453,161.577622,-673.455183,-704.133267,-156.632157,456.892533,360.139759,367.569948,-407.972453,-425.774123,625.17963,-91.328168,-479.273268,-714.206848,-97.283175,563.612397,-722.772094,508.70439,-610.779383,63.404801,-252.871635,1135.847039,182.753577,-710.860237,201.340055,1298.780296,120.586405,420.847497,20.263663,451.097949,-24.262098,373.614359,706.385025,-160.212054,-122.31108,-922.998651,26.076498,-842.529925,-452.370205,-437.543972,True
3296.522654,-11507.860595,-2959.082846,-5878.913369,-2344.089037,4911.160822,-837.565915,-3780.915811,19591.659488,-10484.035846,7283.063468,1137.69863,-6777.99095,3990.483284,2274.816093,-7457.65558,16189.334528,3847.36486,9492.708663,-6335.672649,8258.347883,3185.072363,-4149.985057,17416.415516,13115.668066,13765.511581,-5890.307052,-407.124403,4814.973675,372.694064,-3478.125068,4733.982442,-17683.344224,6861.424549,5653.282437,-11087.021425,2439.917423,-10847.340187,5768.421943,-4919.459634,11751.305588,-9254.056075,8977.436011,4370.896193,-7165.971132,10706.206066,17819.667832,-2039.427288,336.395326,-2184.317597,1870.722403,-3874.90772,-1215.252412,-13166.575182,-19638.116271,-3496.554251,-4777.847809,-7517.557114,-6241.865664,2433.730162,-7565.443632,-1822.502909,5668.508999,1249.411018,14188.339652,1603.257215,-15165.430921,69.820406,1020.605798,-1140.521988,-5556.834786,-2026.694084,-8704.649267,-5035.396407,-7066.977506,-10371.289974,13029.804497,-3331.785775,23150.488054,6719.408268,3280.5491,-14816.795258,705.751989,-429.068577,226.278288,-12473.144312,-15017.429138,2522.278379,-4692.952025,2717.670128,-11304.802465,-11845.241237,-2673.375787,7637.471704,5970.712734,6233.451417,-6798.278387,-7038.158384,10468.087396,-1470.585527,-7924.079101,-11982.096236,-1606.220016,9501.695918,-12123.248199,8580.188098,-10254.165967,955.912885,-4297.915267,18923.786178,3052.837475,-11760.401422,3294.326601,21689.86424,2029.11471,6975.639564,283.677074,7621.010108,-381.244845,6208.064261,11635.746337,-2748.973339,-2082.515626,-15461.151034,444.517011,-14190.677109,-7571.600362,-7393.589886,True
3700.071123,-12641.771632,-3300.459535,-6541.314481,-2545.156182,5368.554268,-942.900647,-4157.045034,21664.658774,-11578.862444,8079.780129,1329.326718,-7504.625905,4366.835458,2497.515588,-8252.08446,17845.184395,4272.805733,10524.371996,-6947.532492,9095.611151,3598.026062,-4633.609457,19160.478216,14489.887438,15233.752321,-6512.351936,-415.539568,5240.199492,452.072095,-3821.544537,5275.737306,-19547.045357,7634.518481,6260.920898,-12281.534696,2760.649395,-11962.594827,6400.37466,-5451.045794,12937.726275,-10209.668307,10001.08039,4777.047013,-7930.685163,11851.172447,19691.892674,-2206.255765,316.866344,-2472.281359,2072.918239,-4272.927565,-1367.118177,-14610.206204,-21639.217012,-3919.452444,-5342.400088,-8291.293354,-6958.593633,2720.983201,-8394.625327,-2062.565613,6236.363298,1423.929746,15685.930038,1813.611364,-16742.419878,97.407128,1126.080413,-1254.195839,-6123.861552,-2213.500782,-9643.11007,-5611.03864,-7737.790909,-11440.569009,14406.098857,-3699.695803,25571.035749,7416.705188,3604.660072,-16338.16521,832.750439,-493.697805,109.632888,-13807.528447,-16703.621654,2806.893642,-5198.60267,2990.046793,-12468.458763,-13076.175391,-2955.209207,8447.358353,6574.492003,6896.626619,-7491.990939,-7825.076722,11537.037027,-1633.5202,-8811.634128,-13200.468137,-1787.068115,10499.176058,-13407.936587,9485.832074,-11346.710863,1087.927605,-4740.297019,20896.219822,3369.341853,-13024.858145,3635.925651,24039.711464,2178.521974,7725.834422,360.105404,8397.06783,-428.356615,6863.858529,12869.482519,-2994.473264,-2269.392164,-17080.933129,431.50352,-15667.102189,-8289.704815,-8156.475244,True
9625.132713,-37238.941238,-9749.899532,-18601.745994,-7685.58813,16386.784955,-2561.947439,-12300.118242,62676.260972,-33110.061535,22935.857962,3004.020924,-21431.269426,12688.716696,8145.112719,-23791.976891,51862.879185,12077.997734,30045.057273,-20110.402704,26527.322922,9658.33183,-13109.885338,55611.126343,42021.432716,43710.17929,-18974.720801,-1488.150275,15752.276469,674.585373,-11124.239248,14802.050204,-56564.981262,21491.59111,17774.620456,-35220.196976,7618.677722,-34597.59678,17839.22829,-15232.477737,38115.920028,-29781.670236,27975.357515,14688.981264,-22697.829439,33955.726475,56440.641349,-6526.176895,998.771501,-6534.830835,6116.351161,-12512.356801,-3694.927633,-41533.990555,-62638.714454,-10784.924945,-15160.056653,-23806.109327,-19652.237961,7186.607362,-23842.16445,-5156.024106,17882.648191,3884.088333,44907.702519,4755.159402,-48341.304454,-528.861435,3347.299255,-3707.996525,-17477.702708,-6126.411209,-27279.160614,-15558.706126,-22851.766419,-33361.523815,41674.439492,-10441.182338,73373.702821,21902.72203,10849.591057,-47244.86587,1832.612167,-1356.291612,1284.913965,-39474.82704,-47291.330758,8206.886206,-14784.1093,8569.828159,-35848.224476,-37568.398956,-8601.287584,23993.024659,19370.747844,19756.135847,-22039.917157,-22595.050657,33801.106696,-4708.898874,-25034.460538,-38056.109679,-5062.18954,30007.89251,-38524.553516,27023.790392,-32904.663339,3019.79061,-13550.67417,60427.739148,9749.800795,-37429.289503,10418.134834,68966.010819,7113.753033,22131.817841,601.158498,23972.565909,-1047.342055,19418.943717,37202.804545,-8574.017383,-6829.011044,-49398.665436,1609.066341,-44737.18742,-24221.00376,-23798.54139,True
760.541271,-2603.993137,-681.779035,-1343.991616,-526.897253,1103.644603,-192.019141,-855.078241,4457.335135,-2382.99287,1660.394011,274.980789,-1546.312492,901.06342,513.998343,-1697.95054,3673.971971,879.927921,2165.356062,-1431.50884,1870.487788,740.252115,-954.562853,3948.085009,2980.731818,3135.329322,-1338.688802,-86.365616,1078.033984,92.254393,-790.751342,1084.295168,-4020.483927,1570.210546,1288.571673,-2525.939359,568.9874,-2459.325334,1319.128867,-1122.229248,2665.042883,-2101.389402,2057.798109,982.920057,-1634.391325,2438.013392,4053.134663,-455.307873,67.91704,-507.763725,424.967897,-881.644739,-281.203611,-3008.368138,-4456.931994,-805.323959,-1099.552612,-1708.522603,-1431.282012,558.964812,-1728.620981,-424.186196,1285.205583,293.140908,3226.889805,374.457915,-3446.815887,22.40271,233.011946,-257.351109,-1259.846266,-457.773667,-1986.652191,-1156.126933,-1592.725207,-2350.86311,2962.699529,-761.396232,5265.431333,1524.911161,741.472998,-3363.024449,171.095267,-100.601967,22.881932,-2844.917097,-3436.553412,576.293916,-1069.367396,616.91193,-2566.835494,-2692.26991,-608.502985,1741.397963,1353.535575,1419.756371,-1543.359054,-1610.339982,2373.998784,-336.069318,-1811.600492,-2716.524786,-365.752011,2159.938292,-2757.995983,1952.884353,-2333.034197,226.53537,-977.939257,4300.115586,694.047255,-2680.716243,748.965676,4947.93345,446.354417,1591.058664,74.569307,1730.226766,-88.472926,1413.585084,2649.213013,-616.710218,-468.735814,-3515.405026,89.332356,-3227.485605,-1709.371363,-1677.399495,True
101.376155,-362.695876,-96.893314,-185.377821,-73.873488,154.234723,-27.505426,-118.719504,618.339037,-331.120319,229.030261,37.07968,-213.433148,125.457716,74.686617,-235.500845,510.565254,121.200086,298.904143,-199.51223,260.04549,101.009183,-132.487328,549.673049,413.284043,435.696525,-185.939491,-12.035289,151.281882,11.124226,-110.206462,148.922333,-557.342796,217.475978,178.325056,-351.005298,78.37634,-341.785605,183.004899,-155.391587,372.337423,-292.726367,284.460826,138.283133,-227.393778,338.347379,559.316603,-63.596692,10.215205,-68.826925,58.728965,-123.208184,-37.217029,-416.973113,-618.565912,-109.917831,-152.783596,-237.938713,-198.109466,75.655337,-239.782836,-57.569092,180.355779,40.430943,447.552393,50.88931,-477.309866,1.844039,32.95501,-36.864353,-173.933342,-64.204021,-275.692191,-159.777076,-221.261491,-325.983775,411.826387,-104.064935,730.376144,213.891492,103.206489,-467.448229,22.673955,-13.367046,5.42431,-395.436768,-474.033846,80.770272,-148.175257,86.896189,-357.043557,-374.225044,-84.988879,240.565775,188.100856,196.711318,-215.244352,-222.875884,331.443466,-45.992992,-249.830958,-377.045266,-49.038238,299.413421,-381.537696,271.428025,-323.038376,30.701533,-136.669778,598.237379,96.515014,-370.848835,103.710569,687.231024,63.215898,219.561034,8.276169,241.028431,-10.773107,196.147233,366.817818,-86.008931,-65.008138,-488.09812,12.22828,-447.51856,-238.180799,-232.77624,True
40.688002,-133.232445,-35.779888,-69.970841,-26.45202,55.737425,-10.548339,-43.79035,230.911287,-123.931431,86.55393,15.773546,-80.491167,45.688081,26.060371,-88.044223,189.383633,46.08121,112.582395,-73.275847,96.314914,40.084208,-50.48566,203.481072,154.288112,163.067296,-69.380785,-3.795155,54.468018,5.29256,-40.838209,57.334979,-208.325858,82.394236,67.493614,-131.415664,30.695239,-127.498097,68.910276,-58.637833,136.988884,-108.789085,108.355412,49.595319,-85.147999,126.473643,209.845071,-22.784534,2.581943,-27.467264,21.729293,-45.498586,-14.892564,-157.033067,-229.695814,-43.162067,-58.207652,-88.736401,-75.580197,29.367912,-90.194323,-23.09099,66.55261,15.904012,167.333739,20.294791,-178.250767,1.711561,11.557649,-13.450492,-65.110827,-23.304555,-103.707791,-60.97209,-81.173412,-120.885959,153.856551,-39.673294,272.825715,78.783165,37.795227,-173.599794,10.118502,-5.614726,-1.32774,-148.144586,-180.055178,30.401921,-55.643432,31.721083,-132.903565,-139.361874,-31.468607,90.393392,69.637619,73.597959,-79.203652,-83.876562,122.231612,-17.332734,-95.201599,-139.829648,-18.614827,111.989887,-142.692051,101.140772,-120.595317,12.287604,-50.456615,222.448491,35.748412,-139.5694,39.040974,257.503046,21.513712,82.89225,4.477666,89.624948,-4.563823,73.686565,137.388672,-31.532365,-23.533988,-181.7508,3.31265,-167.31247,-87.282585,-86.763712,True
1.643899,-5.360709,-1.489242,-2.868908,-1.040332,2.239108,-0.442456,-1.758686,9.378822,-5.007907,3.525737,0.676601,-3.276794,1.824582,1.093691,-3.579668,7.650987,1.873349,4.574527,-2.928083,3.881808,1.65599,-2.076692,8.185798,6.255762,6.622611,-2.812858,-0.12387,2.158595,0.232851,-1.640132,2.335584,-8.44277,3.368388,2.728264,-5.354457,1.290633,-5.135545,2.791179,-2.365672,5.526617,-4.414906,4.417415,1.996297,-3.461067,5.144065,8.470576,-0.885463,0.056473,-1.154154,0.897667,-1.852784,-0.62436,-6.392835,-9.268616,-1.780397,-2.399565,-3.589568,-3.094474,1.190676,-3.685971,-0.94992,2.675443,0.686643,6.777377,0.832944,-7.206811,0.066758,0.471372,-0.550758,-2.619471,-0.911946,-4.211965,-2.507203,-3.227441,-4.895405,6.249785,-1.602032,11.031856,3.210275,1.529382,-7.012189,0.430168,-0.254412,-0.146905,-6.018192,-7.353488,1.259623,-2.25982,1.276881,-5.366528,-5.640772,-1.276943,3.653645,2.805302,2.981672,-3.199221,-3.431512,4.961525,-0.704455,-3.886648,-5.630928,-0.757389,4.532033,-5.787642,4.096731,-4.91285,0.521688,-2.045969,9.007011,1.440101,-5.661222,1.581031,10.508541,0.850066,3.364271,0.202165,3.615321,-0.181397,2.971566,5.574733,-1.257395,-0.93252,-7.365889,0.096097,-6.750464,-3.479778,-3.509107,True
9.857232,-32.592084,-8.587515,-16.909828,-6.534028,13.642016,-2.516639,-10.705401,56.093739,-30.199945,21.008564,3.641767,-19.514166,11.229139,6.256933,-21.42439,46.184881,11.135354,27.341103,-18.020861,23.563223,9.633012,-12.19005,49.715524,37.516752,39.624723,-16.848338,-1.006424,13.410184,1.252415,-9.974797,13.870528,-50.689643,19.955197,16.444473,-31.85341,7.276816,-31.141171,16.777225,-14.342861,33.42252,-26.460669,26.234365,12.138423,-20.669869,30.733919,51.187335,-5.702924,0.838867,-6.53868,5.226728,-11.046286,-3.558219,-38.089568,-56.038847,-10.374833,-13.99241,-21.652268,-18.259936,7.129554,-21.852116,-5.584115,16.235237,3.7079,40.69689,4.863246,-43.439343,0.412891,2.827978,-3.266585,-15.898425,-5.802161,-25.16724,-14.74613,-19.970433,-29.44159,37.383568,-9.655354,66.450458,19.158753,9.199466,-42.314906,2.383271,-1.323831,0.040196,-36.030913,-43.56495,7.306419,-13.534184,7.792606,-32.446581,-33.929855,-7.604876,22.056612,17.002569,17.926964,-19.312353,-20.262401,29.723741,-4.171883,-23.035646,-34.160235,-4.535149,27.269928,-34.687992,24.620205,-29.275128,2.884275,-12.313648,54.152633,8.75648,-33.864544,9.497097,62.43833,5.338204,20.103105,0.991265,21.900241,-1.18023,18.027481,33.396017,-7.776464,-5.770825,-44.215958,0.974976,-40.824867,-21.443847,-21.122411,True
3180.463334,-11095.557376,-2836.89171,-5663.077667,-2264.961833,4738.208324,-810.755061,-3648.785652,18876.176141,-10098.687492,7018.155873,1078.62362,-6526.270437,3849.962028,2184.795915,-7186.635958,15595.628361,3704.016359,9148.082678,-6114.807764,7953.956519,3061.524435,-3992.86162,16775.410531,12634.075474,13254.090651,-5680.973201,-397.060951,4645.812746,357.965627,-3350.599096,4557.837334,-17032.55357,6595.064205,5450.101618,-10665.937868,2336.404287,-10453.104589,5546.87752,-4739.31161,11323.497834,-8914.198985,8647.001793,4215.269358,-6888.833119,10304.216748,17182.439016,-1975.793227,329.115891,-2104.954524,1801.277362,-3731.216837,-1166.207231,-12676.801737,-18918.545727,-3362.718306,-4589.066316,-7235.717557,-6013.687782,2338.197601,-7277.744225,-1747.766723,5450.406214,1193.948088,13671.792521,1548.014783,-14615.701349,72.523224,986.346416,-1086.494979,-5355.073241,-1959.861934,-8380.738701,-4840.936886,-6825.823618,-9989.584908,12544.16143,-3218.309607,22295.605538,6468.254491,3164.399293,-14269.505178,682.919026,-407.519298,241.073127,-12010.832281,-14460.318812,2430.123973,-4519.320349,2618.573605,-10893.680369,-11404.812925,-2578.371279,7365.706723,5757.685129,6011.16919,-6548.297491,-6780.21308,10082.719628,-1425.295465,-7632.96905,-11547.384943,-1552.871282,9150.115174,-11678.700116,8260.036512,-9882.767887,920.839489,-4133.253492,18221.193658,2943.435105,-11336.615822,3178.348064,20880.848111,1958.662284,6725.410142,273.320189,7337.923532,-365.10651,5985.081118,11211.392824,-2648.230896,-2009.321902,-14890.429733,438.33682,-13666.672609,-7295.448561,-7123.558004,True
5668.299835,-19869.362969,-5049.524436,-10092.940792,-4056.000096,8502.323058,-1422.872106,-6524.688734,33720.766663,-18048.847841,12536.486245,1893.872425,-11658.241495,6898.509179,3904.280482,-12839.604355,27892.716488,6616.684089,16333.09552,-10941.609522,14233.355749,5426.151933,-7105.161626,30016.844124,22589.989859,23668.451751,-10156.773037,-731.274568,8340.077461,624.782228,-5996.567289,8131.201275,-30444.046446,11762.490264,9730.361817,-19049.359958,4153.74246,-18690.211573,9905.465041,-8477.108892,20257.345329,-15941.18961,15391.971904,7545.841959,-12308.604414,18416.328834,30725.754413,-3540.588454,613.67462,-3733.193902,3217.002406,-6663.360138,-2087.848672,-22628.020125,-33848.702548,-6002.067616,-8167.472105,-12935.337296,-10708.106981,4172.056428,-12992.351035,-3096.373437,9759.520546,2115.334701,24412.843983,2737.54476,-26139.805514,99.305235,1771.99553,-1935.94822,-9587.57329,-3506.624972,-14966.152901,-8619.916009,-12241.970773,-17876.45266,22419.486161,-5743.630281,39866.664825,11559.166838,5680.565963,-25513.040791,1179.684105,-724.41765,487.633823,-21440.968589,-25800.451987,4336.296001,-8064.657439,4673.875272,-19482.733784,-20389.64698,-4592.412622,13149.958893,10302.57767,10746.645792,-11717.956967,-12087.637076,18031.490394,-2536.228176,-13601.48262,-20655.64699,-2776.628747,16354.544312,-20859.728461,14769.836922,-17647.543373,1619.676345,-7395.266624,32574.148571,5264.363962,-20240.794362,5678.600668,37272.188101,3532.706547,12017.140593,464.453968,13140.594544,-650.530769,10695.055404,20026.58663,-4762.362045,-3598.423703,-26610.663474,828.01831,-24446.315338,-13101.249318,-12724.953998,True
2.191155,-7.138929,-1.986621,-3.819749,-1.376396,2.994443,-0.591691,-2.346596,12.507883,-6.687321,4.695148,0.908483,-4.367367,2.432655,1.453768,-4.764123,10.19759,2.49722,6.105406,-3.902056,5.175865,2.220475,-2.776502,10.915355,8.347852,8.83367,-3.746129,-0.168453,2.868015,0.303907,-2.1864,3.108799,-11.260147,4.498849,3.637823,-7.136206,1.713046,-6.862772,3.736431,-3.15959,7.380904,-5.895285,5.89005,2.664754,-4.626279,6.861649,11.295763,-1.175762,0.076398,-1.526751,1.192917,-2.475476,-0.8237,-8.524644,-12.347111,-2.376694,-3.195741,-4.784272,-4.128659,1.587899,-4.917662,-1.270504,3.575574,0.915175,9.028123,1.10757,-9.603814,0.095833,0.637175,-0.740128,-3.502936,-1.217058,-5.617826,-3.341581,-4.302382,-6.520841,8.32902,-2.147546,14.714717,4.278431,2.046384,-9.356226,0.572753,-0.330968,-0.19675,-8.025537,-9.810401,1.675047,-3.015491,1.704121,-7.16465,-7.516217,-1.712424,4.868479,3.735039,3.969863,-4.25974,-4.573204,6.606963,-0.944104,-5.181743,-7.512719,-1.002598,6.034699,-7.711441,5.454128,-6.547853,0.687605,-2.724571,12.012757,1.904753,-7.542381,2.106286,14.013645,1.127806,4.478168,0.268405,4.818379,-0.246937,3.96649,7.42819,-1.675398,-1.25789,-9.843571,0.118695,-9.001338,-4.638735,-4.680129,True
825.813096,-3108.916597,-790.231121,-1532.939479,-662.027668,1335.673408,-196.336258,-1036.839582,5204.266543,-2800.335655,1908.679703,277.624001,-1788.557713,1081.045495,633.948669,-1974.777128,4301.967165,1007.850981,2501.784017,-1720.483009,2217.452471,809.473698,-1098.383908,4681.684577,3485.774319,3668.820591,-1561.23719,-135.3557,1336.687417,52.045177,-944.468047,1266.451979,-4698.711368,1801.359757,1510.114767,-2923.08582,615.98686,-2885.53934,1514.304513,-1304.603732,3200.945258,-2490.61301,2339.448703,1213.392375,-1919.17182,2815.640549,4736.198001,-578.897701,127.592467,-544.533987,479.732216,-1036.183995,-295.644284,-3460.443299,-5243.526118,-900.328598,-1257.009434,-2026.829195,-1650.914865,621.315821,-1993.73933,-452.875375,1498.397478,283.62061,3748.244922,406.532575,-4038.127011,-8.123712,254.848998,-296.163113,-1483.550805,-534.502271,-2289.556393,-1302.667871,-1941.122947,-2755.694505,3472.665565,-888.69894,6152.439197,1809.603005,859.346905,-3947.242952,143.60509,-85.507598,135.618374,-3307.126273,-3934.438224,682.669733,-1251.074924,725.451066,-3011.107229,-3150.462873,-700.057508,2038.439445,1617.050301,1638.009882,-1832.13803,-1865.544058,2784.476241,-394.695463,-2087.88203,-3207.221336,-428.701248,2519.129078,-3207.862196,2281.8275,-2703.190979,251.914404,-1137.051232,5070.438763,822.320433,-3145.467124,884.288012,5718.346502,569.312241,1850.650898,55.352559,2024.06342,-99.69571,1663.0579,3128.858909,-723.189033,-557.371685,-4105.579827,160.688588,-3765.285069,-2065.655623,-1952.797212,True
88.416205,-300.746532,-73.520523,-149.98727,-63.229139,127.242621,-21.214085,-99.706653,506.829181,-274.91532,188.682856,26.740254,-175.543147,105.798533,54.153074,-193.473397,422.022002,99.91307,246.046708,-168.30291,217.069361,82.669483,-106.294003,458.350297,339.980734,357.332061,-153.310074,-12.107499,127.95772,9.114512,-92.097013,123.38966,-459.088696,176.452879,149.376931,-285.74849,59.739934,-285.211758,150.766017,-130.931646,306.920566,-240.103816,234.171049,112.609113,-185.131431,276.973744,467.253474,-56.423451,13.2103,-54.776227,46.020791,-99.519758,-30.837842,-341.452994,-513.390297,-90.681432,-121.588577,-197.08306,-161.437163,63.304925,-194.58458,-47.880296,149.097722,28.931302,369.69254,42.607003,-396.048629,3.034947,25.794706,-29.286683,-146.387174,-56.426473,-226.751904,-129.754352,-188.186142,-267.996641,337.901034,-87.593071,604.689609,172.220227,84.672622,-385.835362,18.20856,-8.87133,11.663522,-325.434366,-387.595852,63.834269,-121.956689,72.12509,-296.375824,-308.59676,-68.10343,201.413614,156.635323,162.939435,-176.983417,-179.934361,269.893244,-37.756335,-204.753294,-313.111759,-40.793665,247.623619,-313.671867,223.37176,-263.4225,23.251841,-112.009112,492.107753,80.693744,-306.142243,86.020341,558.619589,52.517288,181.691096,5.43673,200.820923,-11.067947,165.10233,301.821842,-73.563642,-55.209104,-400.518743,14.1534,-372.870081,-201.366755,-192.422452,True
629.497586,-2084.972651,-491.251829,-1020.342283,-348.018655,907.395588,-150.901475,-707.758803,3473.404173,-1857.941573,1315.98578,151.859443,-1219.319243,689.567853,472.676298,-1303.203726,2924.339796,627.27351,1674.589487,-1189.74852,1484.650534,547.670383,-757.881102,3110.358153,2356.636808,2498.026289,-1104.120795,-96.241512,846.327626,47.847253,-607.872672,840.343661,-3175.540726,1174.045544,1016.63588,-1987.539885,410.22502,-1964.743477,917.299651,-818.801501,2145.854107,-1664.453644,1544.148303,767.940727,-1315.142324,1901.60032,3143.737151,-296.451329,47.677693,-373.879784,393.975199,-708.173357,-258.529733,-2262.667543,-3570.688144,-608.084857,-850.107377,-1399.727486,-1106.381698,453.675349,-1406.757187,-295.82392,1031.702226,203.944231,2510.697542,290.718006,-2673.605395,-46.012504,121.558119,-212.003921,-1002.394316,-342.750605,-1558.973386,-897.607661,-1280.458071,-1842.159237,2365.640204,-578.79825,4144.293076,1222.828228,581.519709,-2598.124531,145.822497,-118.846273,23.423655,-2282.571516,-2697.08185,492.616039,-825.888916,447.309165,-2051.452346,-2107.8277,-504.503087,1338.539645,1090.743762,1122.747435,-1173.487949,-1279.883811,1936.451023,-254.936208,-1400.691325,-2104.873057,-271.48063,1668.243544,-2197.190873,1525.885906,-1845.808848,183.753753,-804.814541,3424.018872,458.819595,-2115.181997,578.047664,3873.675649,379.904963,1263.907075,33.47811,1340.096019,-38.950307,1078.075915,2056.607852,-501.834311,-389.235414,-2787.391413,100.401978,-2459.70377,-1396.653886,-1424.502467,True
