v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,label,project_name
5668.299835389825,-19869.362969140086,-5049.524436395034,-10092.94079210697,-4056.0000960679927,8502.323057608015,-1422.872106487371,-6524.688734283875,33720.76666279936,-18048.847841469746,12536.486245182103,1893.872425086947,-11658.241495273975,6898.509178943964,3904.2804821410355,-12839.604355174164,27892.716487910675,6616.684088931112,16333.095519550261,-10941.609522269124,14233.35574923022,5426.15193336956,-7105.161626468895,30016.844123910054,22589.989859479963,23668.45175121021,-10156.77303703218,-731.2745681942553,8340.077460710922,624.7822284063963,-5996.567289428989,8131.201274718076,-30444.046446440472,11762.49026438397,9730.361816694927,-19049.35995774003,4153.742459846457,-18690.211572559823,9905.465041494865,-8477.108892483846,20257.345329130225,-15941.189609729967,15391.971904095886,7545.841959279044,-12308.604413974019,18416.328833840005,30725.754412749808,-3540.5884536050753,613.6746204595436,-3733.1939024558756,3217.0024060730234,-6663.360138309837,-2087.8486718173863,-22628.0201249597,-33848.70254750028,-6002.067615619008,-8167.472105201245,-12935.337295704021,-10708.106980788716,4172.056428386022,-12992.351034726968,-3096.373436737759,9759.520545789865,2115.334701326481,24412.843982749862,2737.5447604897877,-26139.805514319945,99.30523522739941,1771.9955300505867,-1935.9482198054543,-9587.573289516022,-3506.624971891595,-14966.152901009687,-8619.916009201219,-12241.970772749964,-17876.45265982049,22419.48616055982,-5743.630281095008,39866.66482537084,11559.166838352821,5680.565963143906,-25513.040791219402,1179.6841049169034,-724.4176497544316,487.63382337363447,-21440.968589450178,-25800.451987329896,4336.29600140409,-8064.657439174104,4673.875272335844,-19482.733783630072,-20389.646979550584,-4592.412621635034,13149.95889343836,10302.577669623097,10746.645791926107,-11717.956967147275,-12087.637075688703,18031.49039383977,-2536.2281756925295,-13601.48262013786,-20655.64699008006,-2776.628746842348,16354.544312479937,-20859.72846124972,14769.836921869874,-17647.54337341994,1619.676345312272,-7395.266623631009,32574.148570619527,5264.363961613035,-20240.794361919467,5678.600668225002,37272.18810093925,3532.7065466300655,12017.140593278205,464.45396809255936,13140.594544092604,-650.5307693861802,10695.055404002062,20026.58663046985,-4762.362044508961,-3598.423702618805,-26610.663474270157,828.0183104849161,-24446.315338440156,-13101.249318299037,-12724.953998119961,True,m2-2.20.81
2.19115464,-7.1389291,-1.98662129,-3.81974922,-1.37639615,2.99444257,-0.59169119,-2.34659648,12.5078831,-6.6873207,4.6951484,0.90848274,-4.367367,2.43265491,1.45376819,-4.7641229,10.1975896,2.4972195000000004,6.1054057,-3.90205575,5.1758652,2.2204753999999998,-2.7765020600000003,10.9153552,8.3478522,8.833670399999999,-3.74612926,-0.16845341,2.8680154300000003,0.30390691999999997,-2.1863995600000004,3.1087993,-11.260146899999999,4.4988485,3.63782288,-7.1362063,1.71304601,-6.8627722,3.73643051,-3.15959045,7.3809038,-5.8952846999999995,5.8900497000000005,2.6647541300000004,-4.6262788,6.8616487,11.2957625,-1.1757621699999998,0.07639845,-1.52675129,1.19291657,-2.4754760199999994,-0.82369981,-8.5246437,-12.3471111,-2.37669439,-3.19574083,-4.7842722,-4.1286588,1.58789902,-4.9176619,-1.2705043999999999,3.57557445,0.91517511,9.0281233,1.1075702,-9.603814400000001,0.09583333000000001,0.63717455,-0.7401278099999999,-3.50293618,-1.21705782,-5.6178261,-3.3415805,-4.3023818,-6.5208411,8.329020199999999,-2.1475455,14.7147174,4.2784306999999995,2.04638365,-9.3562256,0.57275325,-0.33096793,-0.19675018,-8.0255373,-9.8104007,1.67504704,-3.0154913199999998,1.70412092,-7.1646502000000005,-7.5162165000000005,-1.7124241500000001,4.868479,3.7350388,3.9698633400000003,-4.25974,-4.5732044,6.606963400000001,-0.94410391,-5.1817427,-7.5127193,-1.00259772,6.0346985,-7.711441,5.4541283,-6.5478529,0.6876046899999999,-2.7245711,12.012756600000001,1.9047532,-7.5423812,2.1062855999999996,14.0136453,1.12780578,4.4781676,0.26840491,4.8183795,-0.24693724,3.9664897499999996,7.4281899,-1.675398,-1.25788975,-9.8435707,0.11869531999999999,-9.001338,-4.6387346,-4.680129,True,m3ua-cli-m3ua-8.0.94
825.8130963483995,-3108.9165966300056,-790.2311213249976,-1532.9394788850013,-662.0276681770002,1335.6734081969994,-196.33625771429982,-1036.8395815689998,5204.266542919999,-2800.335654630004,1908.6797025099875,277.6240010473097,-1788.5577128500022,1081.0454945089991,633.9486686290005,-1974.7771283900033,4301.967164559997,1007.8509808580014,2501.7840170500044,-1720.4830091400006,2217.45247089,809.4736982389995,-1098.3839076739987,4681.684576639999,3485.7743191000013,3668.820590650012,-1561.237189894,-135.35570038669982,1336.6874171980003,52.045177231080146,-944.4680469460016,1266.4519791179987,-4698.711367920006,1801.3597573090008,1510.114767362997,-2923.0858204999968,615.9868602349992,-2885.5393398400033,1514.3045131670015,-1304.6037317240055,3200.9452577200072,-2490.6130101600047,2339.4487029199922,1213.3923754859984,-1919.1718196000002,2815.64054933,4736.198001200007,-578.8977011300008,127.59246653750009,-544.5339868449998,479.7322161869977,-1036.1839953670003,-295.6442843449,-3460.4432990299897,-5243.526117669999,-900.3285980519975,-1257.0094342350003,-2026.829194649999,-1650.9148652709937,621.3158210360006,-1993.7393301100024,-452.8753753479978,1498.397477713007,283.62060993395255,3748.244921849996,406.5325754462997,-4038.127011100007,-8.123711682900014,254.84899781529998,-296.16311309700023,-1483.5508052430002,-534.5022713460014,-2289.5563925900024,-1302.667871241998,-1941.122947360001,-2755.694505469996,3472.66556499,-888.6989400229991,6152.439197249998,1809.6030052539952,859.3469046940015,-3947.2429516299944,143.6050897624002,-85.5075979081003,135.61837410400034,-3307.126273229991,-3934.4382238200033,682.6697327009986,-1251.074924286002,725.4510664839992,-3011.1072291399964,-3150.462872949995,-700.0575075099999,2038.439445400005,1617.050300518995,1638.0098816299987,-1832.1380304400077,-1865.5440581690023,2784.476240719995,-394.6954633149993,-2087.8820295010046,-3207.2213358099975,-428.7012478039994,2519.1290782599954,-3207.8621957999953,2281.8274996799987,-2703.190978859998,251.91440448760042,-1137.0512321370004,5070.438763190021,822.3204333019991,-3145.467123640002,884.2880119609981,5718.34650161001,569.3122405150007,1850.6508975320028,55.3525585703,2024.063419719998,-99.695709858556,1663.0578998049946,3128.858909079998,-723.1890330220003,-557.3716854439989,-4105.579826619998,160.68858841269997,-3765.2850692599945,-2065.6556233100014,-1952.797211590003,True,mantis-runtime-1.3.23
88.416204964,-300.74653192999983,-73.52052316599999,-149.98727009100003,-63.22913878699999,127.2426214870001,-21.21408472069999,-99.70665272000004,506.8291806199997,-274.9153203699999,188.68285613,26.740254082567112,-175.54314671000003,105.79853285800006,54.15307401499999,-193.47339724,422.02200238,99.91306970799997,246.04670779999998,-168.30291036,217.06936141999998,82.669483424,-106.29400333799997,458.3502971599998,339.9807337699999,357.33206082,-153.31007436500002,-12.107499365999997,127.95772031399993,9.114512353139999,-92.09701322699995,123.389660257,-459.0886964399996,176.4528791299999,149.37693142799986,-285.7484903300001,59.739934004000006,-285.2117582299999,150.76601705700003,-130.93164634999994,306.92056608999997,-240.10381629000014,234.1710489600001,112.60911306400004,-185.13143053,276.97374371,467.25347445,-56.423451481,13.210300191000002,-54.776226828999995,46.02079099000001,-99.51975784700001,-30.837842110000015,-341.45299386999983,-513.3902970199997,-90.68143154300002,-121.58857738799998,-197.0830604799999,-161.4371632019999,63.30492491500002,-194.58458048999995,-47.88029607099998,149.09772218299997,28.931301529099994,369.69254027000005,42.60700312300001,-396.04862897000015,3.0349471826000016,25.794706304,-29.286682890000016,-146.38717352700013,-56.426473428,-226.7519036099999,-129.75435196000004,-188.1861415799999,-267.99664116000014,337.90103394000005,-87.59307111799994,604.68960891,172.22022658999992,84.67262196700004,-385.83536206000014,18.20855987399999,-8.871330466999996,11.663522383000004,-325.43436558999974,-387.5958524200001,63.83426904800001,-121.956688753,72.125089879,-296.37582396000005,-308.59676020000006,-68.10342977599998,201.41361428999994,156.63532300000003,162.93943543999987,-176.98341672999996,-179.93436147900013,269.8932441999998,-37.75633531600003,-204.7532940599998,-313.11175914999995,-40.793664544,247.62361872999992,-313.6718667599998,223.37176039000008,-263.42250007000007,23.251840635999997,-112.00911152,492.10775264,80.69374383899998,-306.14224251999997,86.02034069400005,558.61958928,52.517287530000026,181.69109649,5.4367304613,200.8209231400002,-11.067946873800006,165.1023298799999,301.8218417100001,-73.56364170700004,-55.209104420999985,-400.5187431299999,14.153400291999997,-372.8700814499997,-201.36675461999997,-192.42245243000005,True,message-sdk-websocket-3.1.1.0
629.4975860996994,-2084.9726512000107,-491.25182939899867,-1020.3422826970022,-348.01865497399984,907.3955880689991,-150.90147465399957,-707.7588028889985,3473.404173060014,-1857.9415733200008,1315.985780179999,151.85944340430962,-1219.3192428800014,689.5678531410032,472.67629848500144,-1303.20372609,2924.339795970005,627.2735102240013,1674.589486859993,-1189.7485202799999,1484.6505341100033,547.6703825980003,-757.8811021810014,3110.3581529900007,2356.6368081199967,2498.026289150007,-1104.1207945509998,-96.24151178089983,846.3276264300014,47.84725320769004,-607.8726721360009,840.3436605579975,-3175.540726380002,1174.0455436199961,1016.6358800119983,-1987.5398851700022,410.2250198660002,-1964.743476529999,917.2996511049986,-818.8015013649983,2145.8541073600018,-1664.4536441900004,1544.1483026599924,767.9407274789968,-1315.1423236499995,1901.6003202000013,3143.7371507000194,-296.45132879999875,47.67769271399994,-373.87978426200084,393.97519939099925,-708.1733566299966,-258.52973289889854,-2262.6675432099923,-3570.6881440899933,-608.0848567000012,-850.1073767810025,-1399.727485589997,-1106.3816982399974,453.67534866899945,-1406.757186950003,-295.8239202687996,1031.7022258199997,203.9442312090007,2510.6975417599965,290.71800574700035,-2673.6053946800084,-46.012504285600095,121.55811912099989,-212.0039206950002,-1002.3943161389991,-342.7506045290008,-1558.9733858400095,-897.6076611960023,-1280.4580706099996,-1842.159236960002,2365.6402044100014,-578.7982499280008,4144.293075940001,1222.8282284299987,581.5197089420013,-2598.1245305299926,145.82249650770012,-118.8462726858002,23.423654773,-2282.5715163399846,-2697.0818498699946,492.6160392900019,-825.8889158180004,447.3091649109989,-2051.4523458300027,-2107.827700399998,-504.5030871589991,1338.539645190002,1090.743762083001,1122.7474347589998,-1173.4879489199989,-1279.8838112300016,1936.4510228200043,-254.93620798899957,-1400.691325431003,-2104.8730566400004,-271.48062964899987,1668.2435441500022,-2197.190873229991,1525.8859063299992,-1845.8088477399983,183.75375276999924,-804.8145406630011,3424.018871700009,458.8195949419993,-2115.181996680005,578.0476635270005,3873.6756485799965,379.9049631570019,1263.9070746719974,33.478109963200176,1340.0960186399977,-38.95030664129999,1078.075914800004,2056.6078524600016,-501.83431142599824,-389.2354138420004,-2787.3914128199913,100.40197845500003,-2459.7037696400016,-1396.6538857900014,-1424.5024671800036,True,nav-fim-organisasjon-v4-tjenestespesifikasjon-1.2019.03.04-09.22-880557851723
43.928053586000004,-167.80493042999998,-45.01048293300001,-84.76302614500001,-34.91686352099999,72.85626405699998,-12.433572183099997,-54.95196249800001,284.51907365999995,-151.94679879999995,104.75344995,16.172053562229998,-97.81670702000001,58.58423925099999,35.68949519999999,-108.18476833000003,235.97070325000004,55.42341536899998,137.34734770999995,-93.01142873999997,119.33355870999999,43.75693033399999,-59.66680187800003,254.51976783,190.3699517599999,200.75662589000007,-84.89579711100001,-5.947544765999999,70.59462932900001,5.062350387830001,-51.305759456999986,67.04695844300001,-256.39776159999997,98.88447693500004,80.63284448400003,-161.06750108999998,34.861334971000005,-156.69645136,83.78170442099999,-70.88203922199997,171.72552867000005,-134.68887,128.86735195000006,64.933737979,-104.92177045000003,156.02210060000002,256.0529474100001,-29.272803290000002,5.403197837999998,-30.44620179800002,27.372846821000003,-56.987225958000025,-16.393976565000006,-190.12877835000003,-285.45643386,-48.10609364200001,-69.04698137600003,-109.06077980000005,-89.658486335,34.33610829699998,-110.52239530000003,-24.99291013600001,84.20968399999998,18.7466139109,205.96187992000003,22.648089435000003,-219.17164260000013,0.3019492336999999,15.776175375,-17.836427398999998,-80.33302505799996,-30.298524914000005,-126.61462148999998,-72.926104255,-101.57748042,-150.65310671000012,189.39131606000004,-46.748345834,336.14379731,99.40526252999994,47.65122491099999,-215.27917457000007,9.691105190799997,-5.732915435299999,4.991858668999999,-181.3777102399999,-215.33445083999996,36.87080801299999,-68.22212806199997,40.10542849399998,-164.68888746000007,-172.64707262000002,-39.506428609000004,109.80563380999997,86.84798184000002,90.09532348999997,-99.49760625,-100.96446368800005,153.23961512999995,-20.690842230999994,-112.99663489999996,-174.53859688000006,-22.063365533000002,138.10767255999997,-175.58863907000003,125.26921870999999,-148.85254061999998,13.599114870400003,-63.627881121,275.4606266200001,43.852394572999984,-168.53812267000004,47.42477043500002,315.60346495000005,30.84967638899999,99.8186711,3.1773477880000005,111.50730577000003,-4.153924788900001,89.84545704,167.86153143999996,-40.473158462,-30.28941442700001,-225.46759864999999,6.0291543921000015,-205.69879511999994,-110.97009222000004,-107.38769879000004,True,optionfactory-keycloak-validation-2.13
23.415238249999994,-80.67318103000001,-20.446058778999998,-40.91857648899999,-16.164143602,34.570801087999996,-5.757467148399999,-27.038708213000003,137.15315479,-73.94196733999999,51.02057181000001,7.960874371840001,-47.470579655,27.745149244999997,16.150298605,-52.09462442000001,113.28189207,26.776653360000005,66.32465196999999,-44.9502014,58.21684443,22.620187603999995,-29.553349759000003,122.45142436000002,92.07543536000003,96.98569742,-41.47297576100001,-3.2660865709999993,33.84893328399999,2.1958619191,-24.547330343999995,33.823106006,-124.10122377999998,48.05494157,40.26466465599999,-77.70240620999999,17.109630499,-76.29490769,39.836750982,-34.70603985499999,83.29302908000003,-65.36566854,62.74543394999998,30.765834451000003,-50.57339691999999,74.69476247999998,125.05832692000003,-14.430308299000002,2.5754803097,-15.254029783000002,12.957061271000002,-27.282399161999994,-8.3654669208,-91.82505307,-137.68413278000003,-24.857156683,-33.547160747,-53.44755823,-44.03833801899999,16.759650678,-53.476584769999995,-12.754712702,39.651344945,8.119974811956,99.00139025,11.267015919100002,-106.4778125,0.13703787300000003,6.463139063600002,-7.846160052800001,-38.90032069900001,-13.840813619999999,-61.076250800000004,-35.20990197800001,-50.03472326,-72.42850967999998,91.70502626999999,-23.67394068200001,162.23294203,47.32720008,22.636101092999997,-103.56488103999999,4.820126297400002,-3.0653384126,1.6564523519999999,-87.66007248999999,-105.65949531,18.383631366,-33.067510791,18.860287114,-79.79258377,-82.92592255,-18.589389981000004,53.623248982999996,42.23695328,43.67824780799999,-47.52073274999999,-49.52127005,73.27519876999997,-10.43638979,-55.68236846999999,-83.94850909000003,-11.075683557,66.39882695,-84.85992669999999,59.90558986999997,-71.49587638999999,6.984879723000001,-30.124378265000008,133.19145561,21.258427995000005,-83.11536650999999,23.413115658,151.77250396000002,14.069806655999999,49.34616281999999,1.9678864228,53.24570458999999,-2.6292143443200002,43.959404642,82.13153339000004,-19.121180264000003,-14.249253308,-108.10796943,3.25550149089,-99.11648493000001,-53.68649392,-52.101499059999995,True,org.eclipse.scada.ca.console-0.3.0
59147.42177854174,-274379.68121454614,-66488.54915760629,-133895.2494125481,-53942.024060574964,127069.90487427555,-18127.76286424736,-88313.47045896553,451242.67494613363,-234023.3553368751,164880.5424076484,12500.957039862817,-152492.6977700015,93302.54512949848,69446.80579063279,-168859.09576016443,373305.3986230848,83339.92575763116,212259.34338806607,-144249.9016913214,188302.7249078137,57045.02190241953,-90641.13671936074,396829.7153304179,305583.7282482514,313225.87334449607,-137993.49090779736,-15249.056369017206,118744.58879522247,1854.4165228192537,-77182.73538720164,97588.2356168618,-405182.6838626024,147129.98661145286,119182.5411588385,-253427.34342978746,50764.88157548174,-248218.88467643963,118304.07360230712,-100260.38009628044,276171.1457372228,-217506.83199429704,186085.6207274596,113116.53575854773,-161795.68311303575,243655.42461747394,397629.36536352924,-44421.12992348128,4127.629161017048,-42117.675158961436,51333.970989973444,-91525.62018009851,-27702.480989247462,-288575.55778270215,-453249.07729226677,-71618.80457311292,-101362.33050183934,-167243.05221338526,-133392.85423153694,46911.425826979845,-171871.42226723104,-27894.20867013157,129342.94124880937,28277.299813065994,318544.91051617113,25573.435713926447,-345229.03526353283,-11546.796528570618,24705.019376779743,-26379.8716193587,-127419.09302937487,-39782.71421244226,-193451.08437756836,-105578.93192927835,-164947.58368691633,-245552.39033379298,300869.6025917666,-71530.8555891228,520121.1179447636,161973.7648021394,84250.89826564593,-339630.4353059963,7798.189830261092,-12522.893140602187,18138.599875470296,-276381.1639681065,-331166.048605651,61214.36560447928,-102489.59592634968,58876.22555599805,-258380.92524204712,-268698.42264304095,-65924.07548643065,163486.1849441876,140490.8966541155,139104.904769799,-158319.04984787517,-159934.07132196738,251773.37863462846,-34165.676579203944,-171227.62943466002,-275426.2279919895,-38302.45727217354,212513.3872476305,-278029.2546687648,192030.64333314335,-241061.54963971622,19723.214749859548,-96228.44425043483,433189.0229756491,65164.94264958698,-262726.74191012105,74805.5227286627,492481.5042050881,61619.29543455843,158127.7152833031,-218.30048989575977,171015.25449563566,-3635.8951431765986,131963.18881567166,263786.5570194887,-66384.04018466055,-50017.31120154655,-356261.8307269381,16746.445290543546,-311371.1650718764,-178601.3443616436,-173617.05303316735,True,org.hl7.fhir.dstu3-5.3.1
39.86394521200001,-169.01299641000006,-41.87603922200001,-87.31255815199994,-34.37436916000002,77.25274823699999,-11.4504445822,-53.012463873000016,280.27898448999997,-148.82795633000006,104.71195306999996,9.04015664087,-96.37896629000002,55.798163494999976,36.192738915999996,-104.85917628000001,232.70272081000002,55.633166083999996,133.69553944,-89.039649799,117.57531127999998,41.561514529,-58.402744771,249.55207032999994,190.58848607000007,195.776451,-89.852045404,-8.895173102,73.02776049100004,1.2946031936769997,-46.97103229799999,64.312562148,-255.38598252999998,93.60536023000003,77.61201416200001,-159.03472751999996,31.615351637,-158.27449352000002,75.36358573099997,-65.739662342,174.66354472999996,-134.59885421,124.07521596999995,69.180437871,-101.46048737699999,151.44455833999996,250.73787078,-27.235788156999995,3.0158596507200004,-26.322430316999995,32.362454555,-57.32398825600001,-19.370242808799993,-183.86816395000005,-280.53165857000005,-48.699509401,-64.985152591,-105.82289819999997,-87.04166602699998,29.517314178999992,-105.37483921500004,-21.7604667787,78.55714250799998,16.48885043032101,200.52031403,17.3731875577,-217.62335980999998,-7.653271942000001,12.044377583500003,-16.794865435000002,-79.13616233599996,-25.986286230999998,-121.78990448,-66.64175354699996,-102.83064155999995,-151.71775938000007,186.93724246,-45.901412565,324.86035539999983,96.41989796000001,52.271885561,-210.83644277000002,4.864215822800001,-4.439618944,8.558978290499999,-175.81380258000007,-211.83089822000002,37.905404931,-63.928922183,38.502858344,-161.65780544999998,-167.42628516999997,-40.98801886599999,105.78731004999999,87.39740338,85.854126798,-99.131352149,-101.385688228,153.89149576,-23.258521117,-108.82698875999996,-171.55706849000006,-21.889175558000005,133.11277787999995,-172.89812191999994,119.83393295999997,-149.28453227999995,12.062819428199997,-58.32727333500001,270.82861370000006,44.127433535999984,-166.05991275000002,48.12906388400001,306.70676911000004,33.92832703899999,98.97097446,-2.596827884899999,105.57076393000001,-3.9458015998699985,84.65194623699999,167.85963449,-41.49658696799998,-32.619193710000005,-220.01986583000001,7.3178357991,-197.22513987000002,-109.18352831,-107.55454408999995,True,org.wso2.carbon.mediator.dbreport.ui-4.7.96
27.190098197000008,-93.06638384999997,-21.775289113000003,-45.497648157000015,-20.165390440000007,39.324068056000016,-6.314800671600001,-30.923446551999998,155.31916657,-84.64658579000005,57.875872089999994,7.3594191228999986,-53.37449130999999,33.041112802000015,16.013278328000002,-59.250144439999985,129.93494841000003,30.15439368700001,75.27341527999998,-52.810605380000005,67.02773951999998,24.445435819999997,-31.875008956999995,141.8538387,104.2134143,109.49843165,-47.007149389,-4.075216051,40.29272693,2.5787579689769995,-28.454654592000004,37.53542003,-140.90254447,53.529262812999995,46.087204964,-86.95443111,17.437526142999996,-88.14795835,46.293405436000015,-40.740551626000006,94.53218377000002,-73.41280963999999,71.44184528999999,34.862716085,-56.41996953,84.59102150999999,144.28078603999998,-18.131306065000004,5.110009832,-16.033808719000003,13.631033713999997,-30.281867958000007,-9.003864026999999,-104.14943457000003,-158.4428303,-27.037258555,-36.226429130000014,-60.863568969999996,-48.77941165399999,19.193750579,-59.21385105,-14.683920063999997,45.99706373500001,7.936955087400002,113.59829176999999,12.763660245,-121.92263773000002,1.2375345565,7.831150284999999,-9.018081196,-45.27353930300001,-17.896851738000006,-69.38038113000002,-39.21772546899999,-59.12306367999999,-82.27269893000002,103.51044861999998,-26.938225562999992,186.00153598,52.39557513999999,25.911516752000004,-118.68051124000002,5.2234108509,-2.314028187000001,5.545834352000002,-99.61280890000003,-117.67749732000001,19.184555947,-37.34028565699999,22.192959228000003,-91.49024428000003,-94.8542112,-20.859512118,62.16309360999999,48.59203905000001,50.03586634000001,-54.530686050000014,-54.487361224,82.47457955,-11.439927952999996,-62.31437485,-96.86887727000001,-12.73161858,76.40172215999999,-95.87657808,68.56910491,-80.33342188000002,6.569072952600001,-34.492205326,151.28778723,25.098813522999986,-93.80850382999999,26.337851946,169.99916377,16.521793838,55.432261689999976,1.1766112419,62.15326059999999,-3.6487996339999995,51.12824832,92.3823504,-23.114873143999997,-17.406061578999992,-122.62261568000002,5.2364790779999995,-115.06155039999999,-63.11248591000002,-59.08765026,True,org.wso2.carbon.mediator.kerberos.ui-4.7.137
18.11143394,-60.2515296,-15.29355051,-30.649865700000003,-12.42225726,25.212261460000008,-4.464024594000001,-19.846562260000002,102.668134,-55.45824860000001,38.310736000000006,6.2235203887,-35.6338377,20.933706850000004,11.11710066,-39.187279,84.94847910000001,20.307785520000003,49.9139356,-33.550073180000005,43.51620849999999,17.262514619999997,-21.9978599,91.8428309,68.76804469999999,72.46222730000001,-30.93317096000001,-2.08842713,25.240120280000003,2.1465663876,-18.50620628,25.243701330000007,-92.97178709999997,36.257446049999984,30.207653719999996,-58.1300846,12.742741670000001,-57.33462729999998,30.79451603,-26.408559769999997,61.570554400000006,-48.44929960000001,47.833001599999996,22.460993339999995,-37.671617600000005,56.1886715,94.30271290000002,-10.894633620000002,2.0811146099999993,-11.518752220000001,9.375166310000003,-20.149118750000003,-6.334999090000003,-69.5538061,-103.2784119,-18.62769396,-25.16127309000001,-39.8204672,-33.064671110000006,13.07191353,-39.68651309999999,-10.06291424,29.959298320000006,6.4052934189999995,74.79586130000001,8.84614344,-79.8656339,0.7441479879999999,5.228795409999998,-5.90406306,-29.340583789999997,-11.034132060000001,-45.99871450000001,-26.62335236,-37.330215900000006,-54.105193099999994,68.4090669,-17.721801839999998,122.1839805,34.907278199999986,16.907426169999997,-77.84547090000001,4.072859158,-2.1320132370000002,1.0948885200000005,-66.0143419,-79.13762170000004,13.056639629999998,-24.834969529999995,14.390070729999996,-59.6933807,-62.37167500000001,-13.903919629999999,40.633865300000004,31.339297539999997,32.90431733999999,-35.5664527,-36.76917668,54.5256434,-7.5525971599999995,-41.91158720000001,-63.059454099999996,-8.3674514,50.11591410000001,-63.558101300000004,45.21728,-53.4165846,5.001724291000001,-22.617579559999996,99.43756719999995,16.19710767,-62.108331400000004,17.384268010000003,113.7928795,10.089326459999999,36.76722569999999,1.621825522,40.349787,-2.203397809,33.17457271000001,61.24174450000001,-14.506326089999996,-10.763676440000001,-81.052582,2.3122430799999996,-75.18655920000002,-39.95790760000001,-38.891416400000004,True,org.wso2.carbon.mediator.script.ui-4.6.63
5.464035288,-18.49936821,-4.415102846000001,-9.132254003,-3.9140384670000006,7.821581371,-1.3100492874999998,-6.126349090000001,31.038466919999998,-16.94499717,11.57380341,1.5987316981,-10.737353319999999,6.527072599000001,3.235240058,-11.87038409,25.914713070000005,6.064537428,15.083965930000002,-10.441081189999998,13.399545159999999,5.029413629,-6.458550617,28.24867434,20.816638169999997,21.90507231,-9.365801712,-0.7374378589999999,7.909084239,0.5748172046751,-5.678463825999999,7.579539521,-28.129642070000003,10.758523328,9.250414495000001,-17.489617889999998,3.5915917049999995,-17.57273497,9.290902053000002,-8.112066490999998,18.84247789,-14.68323306,14.33630867,6.883940559999999,-11.33025349,16.99309229,28.771120329999995,-3.5582677599999997,0.917030019,-3.326359312,2.768022898,-6.101305301,-1.7980981950000001,-20.91176467,-31.55760901,-5.552545178999999,-7.38719051,-12.170891619999999,-9.851640967,3.890737136,-11.918807719999998,-2.974733766,9.197623635000003,1.6683755678,22.65732401,2.625936877,-24.360524159999997,0.25866835460000004,1.5699460079999998,-1.8014198230000003,-9.023190145000001,-3.555207468,-13.9158924,-7.9251936710000015,-11.667826470000001,-16.405304960000002,20.71507063,-5.404892285,37.133683,10.52191338,5.186825069,-23.700118590000002,1.0979851892999999,-0.509543524,0.8696674810000001,-19.93625066,-23.708106100000002,3.8958895,-7.498648822000001,4.441625778,-18.263258620000002,-18.95913335,-4.110427773,12.392262109999999,9.636446980000002,10.02248763,-10.867168529999999,-10.96632005,16.51483256,-2.304657876,-12.511273200000002,-19.28499298,-2.498146055,15.241893639999999,-19.174135600000003,13.72418447,-16.077446059999996,1.3464837708000001,-6.910332918,30.20526337,5.007030808,-18.73744677,5.276785413,34.143886030000004,3.2073447760000002,11.140879509999998,0.32401518230000004,12.401836389999998,-0.6872902693,10.21862286,18.47333617,-4.567736238,-3.3939746410000002,-24.54199018,0.9518624639999999,-22.97879159,-12.500793,-11.776470569999999,True,ow2-util-i18n-1.0.14
